1411747747.24,21765896821609,22696923979414,437935612922435,49365069824,209272832,296877952000,49497989120,381325312,5668777984,5179711488,11773755392,49290840254,49818432021,49818286016,49290707945,399136682319969,38798938196658,2.00,0.00,0.00,4.62,0.48,0.44
1411747752.24,21765933794561,22696940891910,437952145711143,49365135360,209272832,296877972480,49497989120,381325312,5668564992,5179711488,11773857792,49290841028,49818433739,49818287734,49290708719,399153193141233,38798962766300,3.20,0.00,0.00,0.69,0.48,0.44
1411747757.25,21765967096834,22696956413031,437968812066784,49365135360,209272832,296878029824,49497989120,381325312,5668704256,5179711488,11773890560,49290841629,49818435047,49818289042,49290709320,399169851289367,38798964655345,0.00,0.00,0.00,8.22,0.48,0.44
1411747762.26,21766008752711,22696973780861,437984820904231,49365266432,209272832,296878136320,49497989120,381325312,5669244928,5179711488,11774230528,49290842189,49818436316,49818290311,49290709880,399185838016635,38798982887596,1.23,0.00,0.00,0.95,0.48,0.44
1411747767.26,21766045212092,22696991782593,438001563388287,49365299200,209272832,296878267392,49497989120,381325312,5668573184,5179711488,11776802816,49290842963,49818438034,49818292029,49290710654,399202538566669,38799031069129,0.25,0.00,0.00,0.37,0.48,0.44
1411747767.72,21766160113553,22696992701492,438003316298419,49365749760,209272832,296878267392,49497989120,381325312,5673115648,5179711488,11783462912,49290853829,49818446034,49818292029,49290710654,399204109000320,38799208718507,0.00,0.00,0.00,0.00,0.48,0.44
1411747772.27,21770336199497,22697024056138,438021895755462,49371029504,209367040,296878365696,49497989120,381325312,5779820544,5180067840,11890016256,49291059882,49818458102,49818303129,49290915473,399221092313479,38800806747064,59.25,0.00,0.23,0.02,0.49,0.44
1411747772.73,21770626332966,22697027478544,438023666607258,49371181056,209367040,296878365696,49497989120,381325312,5796331520,5179944960,11906486272,49291060055,49818458512,49818303539,49290915646,399222746501075,38800932454701,56.21,0.00,0.24,0.02,0.49,0.44
1411747777.27,21773522269209,22697063023257,438041301381412,49371201536,209379328,296878861312,49497989120,381325312,5779533824,5180149760,11890487296,49291061405,49818459657,49818304398,49290916845,399235776923768,38805524457644,0.37,0.00,0.22,0.01,0.49,0.44
1411747777.73,21773528809697,22697064814793,438042688979208,49371201536,209379328,296878861312,49497989120,381325312,5779333120,5180149760,11890544640,49291061619,49818460106,49818304847,49290917059,399237165745613,38805526185160,0.07,0.00,0.20,0.01,0.49,0.44
1411747782.28,21777722737363,22700696660432,438065049600933,49371676672,209416192,296882891776,49498214400,381325312,5937934336,5317140480,12186628096,49291103755,49818496359,49818339524,49290951466,399256369160225,38808683032464,0.13,0.06,0.20,1.15,0.49,0.44
1411747782.74,21778731822552,22701767844749,438068571006004,49371709440,209428480,296883231744,49498214400,381325312,5968371712,5347377152,12247531520,49291105174,49818498132,49818341297,49290952885,399259715910201,38808855838990,0.13,0.05,0.23,1.41,0.49,0.44
1411747787.28,21782099249619,22705905603785,438091060344603,49372053504,209506304,296883903488,49498214400,381341696,5874839552,5276946432,12079206400,49291161366,49818559500,49818403872,49291010682,399279068846233,38812000143709,0.46,0.02,0.19,1.57,0.49,0.44
1411747787.75,21782466596034,22705915222402,438092895713029,49372381184,209506304,296884444160,49498214400,381341696,5902622720,5276942336,12106989568,49291162113,49818561195,49818405567,49291011429,399280721222850,38812195825837,0.62,0.01,0.18,1.24,0.49,0.44
1411747792.29,21788361793974,22712015126210,438119238749039,49372811264,209608704,296884591616,49498222592,381358080,5876121600,5276545024,12077015040,49291220273,49818624620,49818470214,49291071455,399303422499792,38815824989734,1.25,0.04,0.26,1.60,0.49,0.44
1411747792.75,21788367378742,22712018067723,438120837442787,49372811264,209608704,296884591616,49498222592,381358080,5876076544,5276332032,12078174208,49291220487,49818625069,49818470663,49291071669,399304996467831,38815844161116,3.61,0.17,0.24,1.67,0.49,0.44
1411747797.3,21792608922072,22715732983725,438143179364676,49373519872,209678336,296885332992,49498222592,381366272,5933572096,5314531328,12174123008,49291252167,49818661541,49818508015,49291104762,399323933775936,38819246337173,1.05,0.01,0.21,1.09,0.49,0.44
1411747797.76,21794040244898,22716747303725,438147012898477,49373519872,209682432,296885332992,49498222592,381366272,5972226048,5344788480,12243132416,49291252167,49818661541,49818508166,49291105048,399326938202504,38820074768823,1.06,0.01,0.26,1.12,0.49,0.44
1411747802.31,21797695142949,22721180295224,438169264012289,49373892608,209760256,296885754880,49498222592,381382656,5878763520,5278367744,12083380224,49291308893,49818722985,49818570511,49291162973,399345136453450,38824127558839,1.08,0.04,0.24,1.12,0.49,0.44
1411747802.77,21797988073332,22721181809849,438170921846947,49373892608,209760256,296885754880,49498222592,381382656,5901570048,5277855744,12105474048,49291308893,49818722985,49818570511,49291162973,399346594989263,38824345770053,1.07,0.04,0.20,1.04,0.49,0.44
1411747807.31,21803731865681,22727191520252,438196855869469,49374240768,209862656,296889232384,49498222592,381399040,5878378496,5278142464,12082528256,49291368094,49818787389,49818636335,49291224238,399369825767346,38827035734840,0.13,0.00,0.24,2.07,0.49,0.44
1411747807.77,21803735868862,22727194045612,438198395007935,49374240768,209862656,296889232384,49498222592,381399040,5878509568,5278019584,12082532352,49291368308,49818787838,49818636784,49291224452,399371304414225,38827090924168,0.13,0.00,0.23,2.19,0.49,0.44
1411747812.32,21808397338348,22731145696032,438221426205624,49374732288,209924096,296890108928,49498222592,381407232,5935116288,5311832064,12173647872,49291398568,49818822367,49818671539,49291255395,399388984650944,38832470069188,0.63,0.01,0.24,0.73,0.49,0.44
1411747812.78,21809465969108,22732148666483,438224872105887,49374732288,209932288,296890108928,49498222592,381407232,5965193216,5343408128,12234887168,49291399987,49818824140,49818673919,49291257632,399392017328392,38832857400309,0.64,0.01,0.28,0.86,0.49,0.44
1411747817.33,21813379916835,22736488944970,438247703535152,49374785536,210014208,296890526720,49498222592,381423616,5880999936,5279199232,12086308864,49291523148,49818886181,49818737059,49291382190,399409321067731,38838385661064,0.34,0.04,0.25,0.90,0.49,0.44
1411747817.78,21813626667218,22736490357483,438249374998991,49374785536,210014208,296890526720,49498222592,381423616,5902819328,5278343168,12107350016,49291523148,49818886181,49818737059,49291382190,399410898291659,38838478028624,0.32,0.04,0.22,0.77,0.49,0.44
1411747822.33,21819409888358,22742646990410,438275231413294,49375039488,210116608,296890944512,49498222592,381440000,5876764672,5277294592,12080164864,49291582020,49818950831,49818802931,49291442928,399431647007789,38843585240021,0.85,0.04,0.27,1.18,0.49,0.44
1411747822.79,21819413374876,22742649720118,438276695193319,49375039488,210116608,296890944512,49498222592,381440000,5876764672,5277294592,12080164864,49291582234,49818951280,49818803380,49291443142,399432522368317,38844183240466,0.85,0.04,0.27,1.08,0.49,0.44
1411747827.34,21823628033975,22746398647718,438299211719903,49375510528,210186240,296891739136,49498222592,381448192,5928087552,5313863680,12161040384,49291613975,49818987595,49818840077,49291475722,399450678316107,38848550958626,0.68,0.01,0.22,0.76,0.49,0.44
1411747827.79,21824728913107,22747345532313,438302641597515,49375510528,210186240,296891739136,49498222592,381448192,5958782976,5342519296,12220366848,49291613975,49818987595,49818840684,49291476540,399453490748910,38849161567844,0.68,0.01,0.25,0.94,0.49,0.44
1411747832.35,21828980314033,22752152149471,438326612787495,49375838208,210268160,296894852096,49498251264,381464576,5877633024,5280575488,12079460352,49291670379,49819048938,49818902928,49291534143,399473060914183,38853552789143,0.13,0.01,0.24,1.15,0.49,0.44
1411747832.8,21829107374029,22752153720080,438328277950563,49375985664,210268160,296895028224,49498251264,381464576,5893160960,5279657984,12093743104,49291670379,49819048938,49818902970,49291534185,399474367751265,38853912637761,0.17,0.01,0.21,1.01,0.49,0.44
1411747837.35,21835046492052,22757891957380,438354382186400,49376280576,210370560,296895360000,49498251264,381480960,5880160256,5279244288,12080726016,49291728731,49819113769,49818969221,49291594601,399496656240201,38857734342407,1.07,0.03,0.26,1.37,0.49,0.44
1411747837.8,21835050162960,22757898974327,438355761856022,49376280576,210370560,296895360000,49498251264,381480960,5880139776,5279244288,12080726016,49291728945,49819114284,49818969736,49291594815,399497918188155,38857851298995,1.20,0.05,0.25,1.46,0.49,0.44
1411747842.36,21839148941606,22761581207138,438378316651016,49376903168,210440192,296896125952,49498251264,381489152,5928833024,5312262144,12162187264,49291760519,49819150733,49819006453,49291627114,399516792856946,38861523836582,0.90,0.01,0.20,0.97,0.49,0.44
1411747842.81,21840197816327,22762443909444,438381626692849,49376903168,210440192,296896125952,49498251264,381489152,5953327104,5338595328,12213157888,49291760519,49819150799,49819007126,49291627932,399519590826680,38862036500587,0.90,0.01,0.24,1.09,0.49,0.44
1411747847.36,21844662691848,22767131593452,438405719511479,49377198080,210522112,296896506880,49498251264,381505536,5881364480,5280673792,12083089408,49291883060,49819212472,49819069832,49291751768,399538755746977,38866981490526,0.99,0.04,0.25,1.02,0.49,0.44
1411747847.81,21844786533806,22767137306195,438407392917814,49377271808,210522112,296896510976,49498251264,381505536,5896765440,5279653888,12097536000,49291883060,49819212472,49819069832,49291751768,399539906681427,38867487833250,1.17,0.04,0.23,0.86,0.49,0.44
1411747852.37,21850863955117,22773211638218,438434159854318,49377566720,210620416,296896855040,49498390528,381521920,5882097664,5391384576,12194852864,49291940757,49819252831,49819111413,49291811331,399559926521053,38874261115738,1.34,0.45,0.29,0.84,0.48,0.44
1411747852.82,21850871803784,22773286444356,438435584163473,49377566720,210624512,296896855040,49498390528,381521920,5882073088,5280989184,12084527104,49291942392,49819277756,49819136338,49291812966,399561100525246,38874489075898,1.15,0.45,0.29,0.88,0.49,0.44
