2014-11-02 14:00:26.125018,0,1414954826.31,2262549463055,6666012369757,396095488,1613824,396095488,1613824,14920245248,31734403072,10450956926,10238419912,5186377900770,1479784299739
2014-11-02 14:00:36.443888,10,1414954836.49,2298002170275,6736042201146,429260800,1634304,429260800,1634304,15129112576,31940182016,10450985067,10238470957,5238438922784,1497763912857
2014-11-02 14:00:46.587014,20,1414954846.63,2334213505273,6816022225040,472518656,1658880,472518656,1658880,15006019584,31892508672,10450991305,10238474688,5293490917320,1522872565113
2014-11-02 14:00:56.744842,30,1414954856.79,2376389688530,6893546395544,560455680,1679360,560455680,1679360,15103705088,31990882304,10451015467,10238520349,5349737947163,1544250378066
2014-11-02 14:01:06.903515,40,1414954866.94,2407831750471,6966555838107,621260800,1708032,621260800,1708032,14913101824,31825342464,10451147844,10238550107,5401393297264,1565348644645
2014-11-02 14:01:17.044305,50,1414954877.08,2450406133835,7045614912143,716435456,1720320,716435456,1720320,15103954944,31962681344,10451190552,10238575464,5455584445336,1590567696223
2014-11-02 14:01:27.186622,61,1414954887.23,2482285773077,7112164602553,774967296,1748992,774967296,1748992,15123570688,31624683520,10451218686,10238690243,5502623489077,1609888532861
2014-11-02 14:01:37.333541,71,1414954897.38,2523431624781,7199318592773,863027200,1769472,863027200,1769472,15122333696,31973605376,10451252519,10238693612,5560796080670,1638697292028
2014-11-02 14:01:47.473230,81,1414954907.52,2555218592694,7264601348117,932065280,1794048,932065280,1794048,15082418176,31853834240,10451308615,10238746217,5605276249709,1659592723047
2014-11-02 14:01:57.664313,91,1414954917.7,2586922539407,7341016255044,1002340352,1818624,1002340352,1818624,14915428352,31773290496,10451314148,10238748760,5658148712750,1683043653004
2014-11-02 14:02:07.793904,101,1414954927.83,2623267104469,7409945553782,1088909312,1839104,1088909312,1839104,15118163968,31899746304,10451368676,10238797615,5707230512132,1703482546226
2014-11-02 14:02:17.953865,111,1414954937.99,2657132228967,7487399850039,1150242816,1871872,1150242816,1871872,14932541440,31783247872,10451384922,10238823070,5759319187788,1728499000538
2014-11-02 14:02:28.086132,122,1414954948.13,2698189684992,7562186851016,1241841664,1884160,1241841664,1884160,15161421824,31976804352,10451430413,10238848558,5813231824591,1749423450151
2014-11-02 14:02:38.236060,132,1414954958.29,2726755478206,7626023379519,1294364672,1912832,1294364672,1912832,15159062528,31552552960,10451471869,10238900167,5858755803451,1767437843063
2014-11-02 14:02:48.397728,142,1414954968.45,2769549128723,7707716784884,1385938944,1929216,1385938944,1929216,15177342976,32001040384,10451490725,10238903203,5915619348910,1792303537528
2014-11-02 14:02:58.553813,152,1414954978.6,2804304317082,7773730688016,1419026432,1957888,1419026432,1957888,15129489408,31865036800,10451532462,10238952074,5961864478790,1812201726577
2014-11-02 14:03:08.713688,162,1414954988.76,2841406619150,7854775136278,1467117568,1982464,1467117568,1982464,14936449024,31744159744,10451551891,10238955344,6017025163364,1837901164657
2014-11-02 14:03:18.863618,172,1414954998.9,2875024247873,7925815201093,1539682304,2002944,1539682304,2002944,15169798144,31971987456,10451607780,10239070192,6067431347428,1858695070991
2014-11-02 14:03:28.992728,182,1414955009.04,2908836519658,8001891507280,1609994240,2027520,1609994240,2027520,15044673536,31885557760,10451615615,10239074481,6119747426253,1882458327505
2014-11-02 14:03:39.161893,193,1414955019.2,2947394307075,8076095851986,1708982272,2048000,1708982272,2048000,15176327168,31974264832,10451668186,10239121234,6173505418969,1903051681717
2014-11-02 14:03:49.303329,203,1414955029.34,2979204065931,8148214819616,1771610112,2076672,1771610112,2076672,15008227328,31835820032,10451686261,10239150415,6223963153361,1924591808168
2014-11-02 14:03:59.453343,213,1414955039.5,3019590918011,8222539763048,1876701184,2088960,1876701184,2088960,15199707136,31972458496,10451728863,10239176029,6271765967283,1950998090611
2014-11-02 14:04:09.592350,223,1414955049.63,3051902409593,8285298476197,1947152384,2117632,1947152384,2117632,15235686400,31679184896,10451770591,10239225073,6317063188895,1968732888205
2014-11-02 14:04:19.744473,233,1414955059.79,3093097338669,8368600776110,2043420672,2138112,2043420672,2138112,15223144448,31996936192,10451789645,10239227629,6374058373692,1994694033284
2014-11-02 14:04:29.881481,243,1414955069.92,3126880847239,8434556969078,2117873664,2162688,2117873664,2162688,15221403648,31960690688,10451831242,10239276553,6418732640981,2016189408661
2014-11-02 14:04:40.015129,253,1414955080.05,3164178524213,8515295817241,2188140544,2187264,2188140544,2187264,15024975872,31812653056,10451851292,10239279777,6475035492394,2040850087950
2014-11-02 14:04:50.155007,264,1414955090.2,3202357597270,8588867938042,2271363072,2207744,2271363072,2207744,15216803840,31921889280,10451905652,10239331187,6527659623188,2062033481530
