2014-11-18 18:18:36.461738,0,1416352716.46,52423271955311,107113143418286,91529666560,266735616,91529666560,266735616,15802703872,31930978304,56377198235,56469412508,72678682182661,34434776898985
2014-11-18 18:18:46.625612,10,1416352726.63,52460984856733,107187607680197,91558121472,266752000,91558121472,266752000,15794176000,31927197696,56377199462,56469417348,72716521352952,34471312184483
2014-11-18 18:18:56.774904,20,1416352736.78,52496183387162,107257655773572,91586035712,266768384,91586035712,266768384,15794913280,31924826112,56377201308,56469421834,72751851736831,34506072602455
2014-11-18 18:19:06.924287,30,1416352746.92,52523379016367,107314269731982,91601125376,266797056,91601125376,266797056,15544012800,31651192832,56377211986,56469430975,72779134757042,34535377241278
2014-11-18 18:19:17.063387,40,1416352757.06,52561690810908,107393517288348,91636977664,266809344,91636977664,266809344,15792463872,31885684736,56377213817,56469435713,72817591232699,34576387670100
2014-11-18 18:19:27.204978,50,1416352767.21,52600296826965,107471906334233,91673411584,266825728,91673411584,266825728,15829696512,31923220480,56377215144,56469438893,72856320041255,34616005844060
2014-11-18 18:19:37.354049,60,1416352777.35,52636114825000,107544439106859,91703738368,266842112,91703738368,266842112,15840174080,31928483840,56377216714,56469442536,72892366408615,34652360088507
2014-11-18 18:19:47.503934,71,1416352787.5,52668525191883,107606358713670,91729575936,266891264,91729575936,266891264,15594708992,31625486336,56377227687,56469452506,72924889345154,34681961901856
2014-11-18 18:19:57.654033,81,1416352797.65,52708253289641,107683868206860,91766513664,266907648,91766513664,266907648,15796170752,31834128384,56377228980,56469455884,72964639178255,34719402397672
2014-11-18 18:20:07.793763,91,1416352807.79,52742092278926,107751628012313,91804061696,266924032,91804061696,266924032,15814713344,31867199488,56377230355,56469459446,72998618659124,34753239733516
2014-11-18 18:20:17.933700,101,1416352817.93,52777084680047,107822168270803,91830038528,266940416,91830038528,266940416,15826423808,31896805376,56377232348,56469463829,73033705911158,34788692388500
2014-11-18 18:20:28.094808,111,1416352828.09,52805468900620,107881910274895,91850199040,266960896,91850199040,266960896,15572803584,31607926784,56377242551,56469472331,73062324553129,34820059032197
2014-11-18 18:20:38.246462,121,1416352838.25,52843730707231,107957395839753,91887243264,266973184,91887243264,266973184,15837118464,31900246016,56377244382,56469477045,73100621944369,34857040798820
2014-11-18 18:20:48.394271,131,1416352848.39,52881493641019,108031781167851,91920347136,266989568,91920347136,266989568,15843545088,31913721856,56377245775,56469481951,73138486696310,34893541841287
2014-11-18 18:20:58.533952,142,1416352858.53,52916937368730,108105459266978,91948953600,267005952,91948953600,267005952,15851122688,31928434688,56377247345,56469485594,73174083866218,34931631112975
2014-11-18 18:21:08.693938,152,1416352868.69,52950674493185,108172803593651,91970396160,267038720,91970396160,267038720,15725588480,31847235584,56377272197,56469507761,73208049088162,34965084921877
2014-11-18 18:21:18.834039,162,1416352878.83,52989823967035,108248740736970,92004265984,267071488,92004265984,267071488,15864209408,31943360512,56377285926,56469523600,73247294372255,35001624738814
2014-11-18 18:21:28.982313,172,1416352888.98,53027449492868,108323719324801,92036349952,267104256,92036349952,267104256,15859732480,31936471040,56377288285,56469530096,73285053774470,35038902635267
2014-11-18 18:21:39.122764,182,1416352899.12,53063300090454,108395929246713,92063797248,267137024,92063797248,267137024,15855112192,31922753536,56377289954,56469535140,73321025048298,35075100004567
2014-11-18 18:21:49.264712,192,1416352909.26,53092508857717,108455990977169,92081225728,267177984,92081225728,267177984,15618211840,31690018816,56377304720,56469553170,73350357184258,35105969763224
2014-11-18 18:21:59.470597,203,1416352919.47,53132877309600,108533885050659,92121698304,267206656,92121698304,267206656,15829356544,31881887744,56377310506,56469562123,73390919375754,35143214207515
2014-11-18 18:22:09.673692,213,1416352929.67,53169137869697,108605929115975,92162465792,267239424,92162465792,267239424,15868207104,31939121152,56377312180,56469567163,73427492368610,35179180741617
2014-11-18 18:22:19.891977,223,1416352939.89,53203188402937,108677013698344,92205506560,267272192,92205506560,267272192,15868104704,31922388992,56377314511,56469572982,73461418411855,35215820544748
2014-11-18 18:22:30.033551,233,1416352950.03,53231471567236,108736991964286,92225552384,267309056,92225552384,267309056,15757008896,31824457728,56377394480,56469588272,73489854602059,35247378094850
2014-11-18 18:22:40.173411,243,1416352960.17,53269489790252,108811259014411,92271472640,267345920,92271472640,267345920,15868854272,31893078016,56377401233,56469597393,73528035411305,35283460201240
2014-11-18 18:22:50.341684,253,1416352970.34,53306100770800,108886734234253,92314923008,267378688,92314923008,267378688,15866261504,31877390336,56377403785,56469607193,73564840056682,35322174954506
2014-11-18 18:23:00.493550,264,1416352980.49,53341099022380,108956786416169,92357455872,267411456,92357455872,267411456,15882858496,31663628288,56377405959,56469612972,73600037248928,35357121356626
2014-11-18 18:23:10.653170,274,1416352990.65,53371513293868,109020772997196,92371722240,267448320,92371722240,267448320,15649271808,31627960320,56377418296,56469624987,73630381330014,35390667975101
2014-11-18 18:23:20.794192,284,1416353000.79,53407850248283,109095408239581,92409819136,267481088,92409819136,267481088,15840927744,31785672704,56377426490,56469636662,73666951597584,35428740561694
2014-11-18 18:23:30.955154,294,1416353010.96,53445886075816,109170433240037,92441604096,267517952,92441604096,267517952,15875629056,31855603712,56377428428,56469641834,73705320885799,35465862835222
2014-11-18 18:23:41.102674,304,1416353021.1,53481398655211,109239739964786,92461576192,267550720,92461576192,267550720,15891832832,31665991680,56377431691,56469652094,73740945811008,35499306105648
2014-11-18 18:23:51.262032,314,1416353031.26,53518670619200,109313378507073,92469944320,267583488,92469944320,267583488,15911235584,31753240576,56377439914,56469662151,73778073364087,35535621092513
2014-11-18 18:24:01.401992,324,1416353041.4,53551971056290,109387095307038,92482465792,267620352,92482465792,267620352,15885144064,31881138176,56377450017,56469672548,73811539065851,35575763075791
2014-11-18 18:24:11.553148,335,1416353051.55,53588728325342,109462363476321,92496642048,267653120,92496642048,267653120,15890644992,31897436160,56377453866,56469680575,73848458785254,35614201721407
2014-11-18 18:24:21.701831,345,1416353061.7,53626445209065,109535191853919,92516044800,267685888,92516044800,267685888,15899017216,31685058560,56377455883,56469686012,73886274809020,35649145995429
2014-11-18 18:24:31.841807,355,1416353071.84,53661694117700,109600796482821,92528001024,267722752,92528001024,267722752,15909015552,31689007104,56377464166,56469696315,73921779776328,35679356305046
2014-11-18 18:24:41.990861,365,1416353081.99,53689763444806,109667530823727,92559007744,267759616,92559007744,267759616,15882305536,31873937408,56377475867,56469712453,73949851771661,35717912871037
