2014-10-20 11:46:54.212393,0,1413820014.38,9169378455070,19187613022418,26204176384,29917184,191077616640,14919811072,31349985280,35931912000,35607191521,9812259586988,9375432975568
2014-10-20 11:47:04.481428,10,1413820024.52,9188064875231,19226652092500,26245079040,29925376,191236709376,15353667584,31822422016,35931938744,35607238909,9832552736567,9394262028499
2014-10-20 11:47:14.631948,20,1413820034.68,9208156652050,19265674465439,26320777216,29941760,191241858048,15390208000,31463153664,35931942125,35607240202,9851430580658,9414430861574
2014-10-20 11:47:24.782391,30,1413820044.82,9226864008667,19304759715033,26357493760,29966336,191242673152,15302029312,31738634240,35931969624,35607289888,9871704246614,9433226733283
2014-10-20 11:47:34.911236,40,1413820054.95,9246470674265,19344071377016,26423390208,29982720,191243111424,15346405376,31820759040,35931974152,35607291652,9891355680630,9452902371399
2014-10-20 11:47:45.051095,50,1413820065.09,9264442336100,19379802055014,26472366080,30007296,191248866304,15317094400,31747497984,35931982224,35607302403,9909028837892,9470927342103
2014-10-20 11:47:55.191030,61,1413820075.23,9283660993199,19419430936565,26523279360,30031872,191249538048,15340720128,31810240512,35932005601,35607343655,9929361628258,9490237535212
2014-10-20 11:48:05.331842,71,1413820085.38,9303406468427,19455823030832,26601070592,30048256,191249894400,15395602432,31862861824,35932011217,35607345423,9945926975048,9510068948982
2014-10-20 11:48:15.500874,81,1413820095.54,9320528907466,19491473283333,26638954496,30072832,191251287040,15350288384,31900340224,35932037407,35607392857,9964350921293,9527274615938
2014-10-20 11:48:25.641352,91,1413820105.67,9340563457738,19531464183199,26709090304,30089216,191251667968,15322611712,31843901440,35932157049,35607398585,9984218229256,9547398727267
2014-10-20 11:48:35.770726,101,1413820115.81,9357320753346,19565456203838,26755993600,30117888,191252298752,15125557248,31485853696,35932172601,35607423694,10001381184756,9564235006891
2014-10-20 11:48:45.911512,111,1413820125.95,9375595297730,19603772128872,26806177792,30130176,191253273600,15335067648,31885934592,35932216047,35607449323,10021345205693,9582597217685
2014-10-20 11:48:56.049700,121,1413820136.09,9394156374238,19641199695916,26866479104,30154752,191254256640,15161466880,31704891392,35932221892,35607452014,10040136761637,9601231428704
